date,city,category,cpi
2019-02-01,Mumbai,Fuel and Light,126.7
2019-03-01,Mumbai,Fuel and Light,123.96
2019-04-01,Mumbai,Fuel and Light,122.43
2019-05-01,Mumbai,Fuel and Light,123.05
2019-06-01,Mumbai,Fuel and Light,123.58
2019-07-01,Mumbai,Fuel and Light,124.52
2019-08-01,Mumbai,Fuel and Light,126.04
2019-09-01,Mumbai,Fuel and Light,123.17
2019-10-01,Mumbai,Fuel and Light,124.83
2019-11-01,Mumbai,Fuel and Light,125.95
2019-12-01,Mumbai,Fuel and Light,125.08
2020-01-01,Mumbai,Fuel and Light,128.11
2020-02-01,Mumbai,Fuel and Light,128.86
2020-03-01,Mumbai,Fuel and Light,130.71
2020-04-01,Mumbai,Fuel and Light,130.98
2020-05-01,Mumbai,Fuel and Light,130.56
2020-06-01,Mumbai,Fuel and Light,130.54
2020-07-01,Mumbai,Fuel and Light,128.98
2020-08-01,Mumbai,Fuel and Light,130.21
2020-09-01,Mumbai,Fuel and Light,129.35
2020-10-01,Mumbai,Fuel and Light,129.0
2020-11-01,Mumbai,Fuel and Light,130.73
2020-12-01,Mumbai,Fuel and Light,131.42
2021-01-01,Mumbai,Fuel and Light,131.16
2021-02-01,Mumbai,Fuel and Light,130.36
2021-03-01,Mumbai,Fuel and Light,129.38
2021-04-01,Mumbai,Fuel and Light,132.13
2021-05-01,Mumbai,Fuel and Light,130.51
2021-06-01,Mumbai,Fuel and Light,129.03
2021-07-01,Mumbai,Fuel and Light,131.25
2021-08-01,Mumbai,Fuel and Light,130.49
2021-09-01,Mumbai,Fuel and Light,131.3
2021-10-01,Mumbai,Fuel and Light,131.46
2021-11-01,Mumbai,Fuel and Light,132.68
2021-12-01,Mumbai,Fuel and Light,133.41
2022-01-01,Mumbai,Fuel and Light,134.75
2022-02-01,Mumbai,Fuel and Light,137.85
2022-03-01,Mumbai,Fuel and Light,135.11
2022-04-01,Mumbai,Fuel and Light,133.68
2022-05-01,Mumbai,Fuel and Light,131.92
2022-06-01,Mumbai,Fuel and Light,132.7
2022-07-01,Mumbai,Fuel and Light,131.81
2022-08-01,Mumbai,Fuel and Light,134.14
2022-09-01,Mumbai,Fuel and Light,134.54
2022-10-01,Mumbai,Fuel and Light,131.43
2022-11-01,Mumbai,Fuel and Light,133.1
2022-12-01,Mumbai,Fuel and Light,136.06
2023-01-01,Mumbai,Fuel and Light,136.2
2023-02-01,Mumbai,Fuel and Light,135.69
2023-03-01,Mumbai,Fuel and Light,134.84
2023-04-01,Mumbai,Fuel and Light,133.24
2023-05-01,Mumbai,Fuel and Light,137.57
2023-06-01,Mumbai,Fuel and Light,139.21
2023-07-01,Mumbai,Fuel and Light,139.6
2023-08-01,Mumbai,Fuel and Light,141.78
2023-09-01,Mumbai,Fuel and Light,143.4
2023-10-01,Mumbai,Fuel and Light,143.19
2023-11-01,Mumbai,Fuel and Light,143.19
2023-12-01,Mumbai,Fuel and Light,141.24
2024-01-01,Mumbai,Fuel and Light,140.14
2024-02-01,Mumbai,Fuel and Light,142.83
2024-03-01,Mumbai,Fuel and Light,141.75
2024-04-01,Mumbai,Fuel and Light,145.74
2024-05-01,Mumbai,Fuel and Light,146.9
2024-06-01,Mumbai,Fuel and Light,146.88
2024-07-01,Mumbai,Fuel and Light,147.8
2024-08-01,Mumbai,Fuel and Light,147.38
2024-09-01,Mumbai,Fuel and Light,144.67
2024-10-01,Mumbai,Fuel and Light,143.61
2024-11-01,Mumbai,Fuel and Light,144.65
2024-12-01,Mumbai,Fuel and Light,144.08
2025-01-01,Mumbai,Fuel and Light,143.26
2025-02-01,Mumbai,Fuel and Light,143.93
2025-03-01,Mumbai,Fuel and Light,145.52
2025-04-01,Mumbai,Fuel and Light,142.53
2025-05-01,Mumbai,Fuel and Light,144.53
2025-06-01,Mumbai,Fuel and Light,147.54
2025-07-01,Mumbai,Fuel and Light,146.19
2025-08-01,Mumbai,Fuel and Light,146.1
2025-09-01,Mumbai,Fuel and Light,148.65
2025-10-01,Mumbai,Fuel and Light,150.54
2025-11-01,Mumbai,Fuel and Light,151.05
2025-12-01,Mumbai,Fuel and Light,149.12
2015-01-01,Mumbai,General,100.0
2015-02-01,Mumbai,General,99.71
2015-03-01,Mumbai,General,100.0
2015-04-01,Mumbai,General,100.89
2015-05-01,Mumbai,General,101.51
2015-06-01,Mumbai,General,101.87
2015-07-01,Mumbai,General,101.81
2015-08-01,Mumbai,General,102.24
2015-09-01,Mumbai,General,103.25
2015-10-01,Mumbai,General,103.79
2015-11-01,Mumbai,General,104.07
2015-12-01,Mumbai,General,104.48
2016-01-01,Mumbai,General,104.76
2016-02-01,Mumbai,General,105.43
2016-03-01,Mumbai,General,106.59
2016-04-01,Mumbai,General,107.75
2016-05-01,Mumbai,General,108.07
2016-06-01,Mumbai,General,107.91
2016-07-01,Mumbai,General,108.18
2016-08-01,Mumbai,General,109.0
2016-09-01,Mumbai,General,109.86
2016-10-01,Mumbai,General,110.37
2016-11-01,Mumbai,General,111.55
2016-12-01,Mumbai,General,111.49
2017-01-01,Mumbai,General,112.36
2017-02-01,Mumbai,General,113.07
2017-03-01,Mumbai,General,114.0
2017-04-01,Mumbai,General,114.57
2017-05-01,Mumbai,General,114.96
2017-06-01,Mumbai,General,114.83
2017-07-01,Mumbai,General,116.06
2017-08-01,Mumbai,General,116.92
2017-09-01,Mumbai,General,117.68
2017-10-01,Mumbai,General,118.47
2017-11-01,Mumbai,General,119.5
2017-12-01,Mumbai,General,120.63
2018-01-01,Mumbai,General,121.36
2018-02-01,Mumbai,General,121.93
2018-03-01,Mumbai,General,122.6
2018-04-01,Mumbai,General,123.68
2018-05-01,Mumbai,General,124.68
2018-06-01,Mumbai,General,125.42
2018-07-01,Mumbai,General,125.85
2018-08-01,Mumbai,General,126.63
2018-09-01,Mumbai,General,127.27
2018-10-01,Mumbai,General,128.33
2018-11-01,Mumbai,General,127.83
2018-12-01,Mumbai,General,127.39
2019-01-01,Mumbai,General,127.48
2019-02-01,Mumbai,General,128.15
2019-03-01,Mumbai,General,128.45
2019-04-01,Mumbai,General,128.92
2019-05-01,Mumbai,General,130.07
2019-06-01,Mumbai,General,130.63
2019-07-01,Mumbai,General,131.97
2019-08-01,Mumbai,General,132.53
2019-09-01,Mumbai,General,133.06
2019-10-01,Mumbai,General,134.37
2019-11-01,Mumbai,General,135.83
2019-12-01,Mumbai,General,136.45
2020-01-01,Mumbai,General,136.74
2020-02-01,Mumbai,General,137.77
2020-03-01,Mumbai,General,138.13
2020-04-01,Mumbai,General,138.99
2020-05-01,Mumbai,General,138.97
2020-06-01,Mumbai,General,139.77
2020-07-01,Mumbai,General,139.35
2020-08-01,Mumbai,General,139.79
2020-09-01,Mumbai,General,140.42
2020-10-01,Mumbai,General,142.12
2020-11-01,Mumbai,General,143.87
2020-12-01,Mumbai,General,144.03
2021-01-01,Mumbai,General,144.54
2021-02-01,Mumbai,General,144.71
2021-03-01,Mumbai,General,145.31
2021-04-01,Mumbai,General,146.39
2021-05-01,Mumbai,General,147.37
2021-06-01,Mumbai,General,149.9
2021-07-01,Mumbai,General,150.36
2021-08-01,Mumbai,General,150.1
2021-09-01,Mumbai,General,151.19
2021-10-01,Mumbai,General,152.29
2021-11-01,Mumbai,General,153.06
2021-12-01,Mumbai,General,155.41
2022-01-01,Mumbai,General,156.44
2022-02-01,Mumbai,General,157.13
2022-03-01,Mumbai,General,158.14
2022-04-01,Mumbai,General,157.45
2022-05-01,Mumbai,General,156.87
2022-06-01,Mumbai,General,156.9
2022-07-01,Mumbai,General,157.92
2022-08-01,Mumbai,General,158.68
2022-09-01,Mumbai,General,159.02
2022-10-01,Mumbai,General,159.69
2022-11-01,Mumbai,General,160.59
2022-12-01,Mumbai,General,161.84
2023-01-01,Mumbai,General,162.36
2023-02-01,Mumbai,General,162.74
2023-03-01,Mumbai,General,163.4
2023-04-01,Mumbai,General,164.26
2023-05-01,Mumbai,General,164.8
2023-06-01,Mumbai,General,166.35
2023-07-01,Mumbai,General,168.15
2023-08-01,Mumbai,General,169.52
2023-09-01,Mumbai,General,170.38
2023-10-01,Mumbai,General,171.41
2023-11-01,Mumbai,General,171.22
2023-12-01,Mumbai,General,171.94
2024-01-01,Mumbai,General,172.8
2024-02-01,Mumbai,General,173.4
2024-03-01,Mumbai,General,173.82
2024-04-01,Mumbai,General,174.32
2024-05-01,Mumbai,General,175.07
2024-06-01,Mumbai,General,174.31
2024-07-01,Mumbai,General,174.34
2024-08-01,Mumbai,General,174.82
2024-09-01,Mumbai,General,175.13
2024-10-01,Mumbai,General,175.91
2024-11-01,Mumbai,General,177.43
2024-12-01,Mumbai,General,177.77
2025-01-01,Mumbai,General,179.13
2025-02-01,Mumbai,General,179.68
2025-03-01,Mumbai,General,181.1
2025-04-01,Mumbai,General,181.02
2025-05-01,Mumbai,General,181.31
2025-06-01,Mumbai,General,182.2
2025-07-01,Mumbai,General,182.74
2025-08-01,Mumbai,General,183.34
2025-09-01,Mumbai,General,185.58
2025-10-01,Mumbai,General,187.2
2025-11-01,Mumbai,General,188.09
2025-12-01,Mumbai,General,189.1
2015-01-01,Mumbai,Health,100.0
2015-02-01,Mumbai,Health,100.57
2015-03-01,Mumbai,Health,101.07
2015-04-01,Mumbai,Health,101.29
2015-05-01,Mumbai,Health,102.05
2015-06-01,Mumbai,Health,102.58
2015-07-01,Mumbai,Health,102.72
2015-08-01,Mumbai,Health,102.89
2015-09-01,Mumbai,Health,103.21
2015-10-01,Mumbai,Health,103.54
2015-11-01,Mumbai,Health,103.97
2015-12-01,Mumbai,Health,104.18
2016-01-01,Mumbai,Health,105.09
2016-02-01,Mumbai,Health,105.42
2016-03-01,Mumbai,Health,106.22
2016-04-01,Mumbai,Health,106.38
2016-05-01,Mumbai,Health,106.93
2016-06-01,Mumbai,Health,106.75
2016-07-01,Mumbai,Health,106.93
2016-08-01,Mumbai,Health,107.72
2016-09-01,Mumbai,Health,108.06
2016-10-01,Mumbai,Health,108.3
2016-11-01,Mumbai,Health,108.64
2016-12-01,Mumbai,Health,109.33
2017-01-01,Mumbai,Health,110.09
2017-02-01,Mumbai,Health,110.84
2017-03-01,Mumbai,Health,111.59
2017-04-01,Mumbai,Health,111.82
2017-05-01,Mumbai,Health,112.17
2017-06-01,Mumbai,Health,112.93
2017-07-01,Mumbai,Health,113.81
2017-08-01,Mumbai,Health,114.83
2017-09-01,Mumbai,Health,115.44
2017-10-01,Mumbai,Health,116.25
2017-11-01,Mumbai,Health,117.21
2017-12-01,Mumbai,Health,118.89
2018-01-01,Mumbai,Health,119.88
2018-02-01,Mumbai,Health,120.86
2018-03-01,Mumbai,Health,121.84
2018-04-01,Mumbai,Health,122.27
2018-05-01,Mumbai,Health,122.87
2018-06-01,Mumbai,Health,123.59
2018-07-01,Mumbai,Health,124.99
2018-08-01,Mumbai,Health,125.97
2018-09-01,Mumbai,Health,126.88
2018-10-01,Mumbai,Health,128.02
2018-11-01,Mumbai,Health,128.44
2018-12-01,Mumbai,Health,128.88
2019-01-01,Mumbai,Health,130.57
2019-02-01,Mumbai,Health,131.4
2019-03-01,Mumbai,Health,132.2
2019-04-01,Mumbai,Health,132.5
2019-05-01,Mumbai,Health,133.16
2019-06-01,Mumbai,Health,134.21
2019-07-01,Mumbai,Health,135.21
2019-08-01,Mumbai,Health,135.54
2019-09-01,Mumbai,Health,136.08
2019-10-01,Mumbai,Health,137.09
2019-11-01,Mumbai,Health,137.64
2019-12-01,Mumbai,Health,138.42
2020-01-01,Mumbai,Health,139.15
2020-02-01,Mumbai,Health,139.63
2020-03-01,Mumbai,Health,139.7
2020-04-01,Mumbai,Health,140.28
2020-05-01,Mumbai,Health,140.16
2020-06-01,Mumbai,Health,140.72
2020-07-01,Mumbai,Health,142.16
2020-08-01,Mumbai,Health,143.39
2020-09-01,Mumbai,Health,144.29
2020-10-01,Mumbai,Health,145.1
2020-11-01,Mumbai,Health,145.87
2020-12-01,Mumbai,Health,147.02
2021-01-01,Mumbai,Health,147.76
2021-02-01,Mumbai,Health,148.27
2021-03-01,Mumbai,Health,149.13
2021-04-01,Mumbai,Health,150.36
2021-05-01,Mumbai,Health,151.0
2021-06-01,Mumbai,Health,151.02
2021-07-01,Mumbai,Health,151.71
2021-08-01,Mumbai,Health,152.64
2021-09-01,Mumbai,Health,153.87
2021-10-01,Mumbai,Health,155.2
2021-11-01,Mumbai,Health,156.02
2021-12-01,Mumbai,Health,157.11
2022-01-01,Mumbai,Health,159.05
2022-02-01,Mumbai,Health,159.94
2022-03-01,Mumbai,Health,161.04
2022-04-01,Mumbai,Health,162.25
2022-05-01,Mumbai,Health,162.86
2022-06-01,Mumbai,Health,163.85
2022-07-01,Mumbai,Health,164.98
2022-08-01,Mumbai,Health,166.23
2022-09-01,Mumbai,Health,167.09
2022-10-01,Mumbai,Health,168.13
2022-11-01,Mumbai,Health,169.76
2022-12-01,Mumbai,Health,169.86
2023-01-01,Mumbai,Health,170.72
2023-02-01,Mumbai,Health,172.31
2023-03-01,Mumbai,Health,173.63
2023-04-01,Mumbai,Health,175.0
2023-05-01,Mumbai,Health,175.95
2023-06-01,Mumbai,Health,176.91
2023-07-01,Mumbai,Health,178.64
2023-08-01,Mumbai,Health,179.75
2023-09-01,Mumbai,Health,181.07
2023-10-01,Mumbai,Health,181.55
2023-11-01,Mumbai,Health,182.28
2023-12-01,Mumbai,Health,182.25
2024-01-01,Mumbai,Health,183.13
2024-02-01,Mumbai,Health,183.78
2024-03-01,Mumbai,Health,184.39
2024-04-01,Mumbai,Health,184.9
2024-05-01,Mumbai,Health,186.62
2024-06-01,Mumbai,Health,188.43
2024-07-01,Mumbai,Health,189.7
2024-08-01,Mumbai,Health,190.39
2024-09-01,Mumbai,Health,191.47
2024-10-01,Mumbai,Health,191.67
2024-11-01,Mumbai,Health,192.58
2024-12-01,Mumbai,Health,193.34
2025-01-01,Mumbai,Health,194.43
2025-02-01,Mumbai,Health,196.11
2025-03-01,Mumbai,Health,197.11
2025-04-01,Mumbai,Health,198.62
2025-05-01,Mumbai,Health,199.77
2025-06-01,Mumbai,Health,199.94
2025-07-01,Mumbai,Health,201.07
2025-08-01,Mumbai,Health,202.71
2025-09-01,Mumbai,Health,204.01
2025-10-01,Mumbai,Health,204.86
2025-11-01,Mumbai,Health,205.58
2025-12-01,Mumbai,Health,206.67
2015-01-01,Mumbai,Housing,100.0
2015-02-01,Mumbai,Housing,100.96
2015-03-01,Mumbai,Housing,101.72
2015-04-01,Mumbai,Housing,102.53
2015-05-01,Mumbai,Housing,102.85
2015-06-01,Mumbai,Housing,103.45
2015-07-01,Mumbai,Housing,104.11
2015-08-01,Mumbai,Housing,105.21
2015-09-01,Mumbai,Housing,105.73
2015-10-01,Mumbai,Housing,106.39
2015-11-01,Mumbai,Housing,106.61
2015-12-01,Mumbai,Housing,107.19
2016-01-01,Mumbai,Housing,107.7
2016-02-01,Mumbai,Housing,108.13
2016-03-01,Mumbai,Housing,108.18
2016-04-01,Mumbai,Housing,109.03
2016-05-01,Mumbai,Housing,109.92
2016-06-01,Mumbai,Housing,110.49
2016-07-01,Mumbai,Housing,111.27
2016-08-01,Mumbai,Housing,111.87
2016-09-01,Mumbai,Housing,112.21
2016-10-01,Mumbai,Housing,113.41
2016-11-01,Mumbai,Housing,114.83
2016-12-01,Mumbai,Housing,115.94
2017-01-01,Mumbai,Housing,116.87
2017-02-01,Mumbai,Housing,117.77
2017-03-01,Mumbai,Housing,118.84
2017-04-01,Mumbai,Housing,119.89
2017-05-01,Mumbai,Housing,120.88
2017-06-01,Mumbai,Housing,121.79
2017-07-01,Mumbai,Housing,122.76
2017-08-01,Mumbai,Housing,123.71
2017-09-01,Mumbai,Housing,124.81
2017-10-01,Mumbai,Housing,125.99
2017-11-01,Mumbai,Housing,127.1
2017-12-01,Mumbai,Housing,128.04
2018-01-01,Mumbai,Housing,128.41
2018-02-01,Mumbai,Housing,129.16
2018-03-01,Mumbai,Housing,129.86
2018-04-01,Mumbai,Housing,131.74
2018-05-01,Mumbai,Housing,133.1
2018-06-01,Mumbai,Housing,134.28
2018-07-01,Mumbai,Housing,135.35
2018-08-01,Mumbai,Housing,136.26
2018-09-01,Mumbai,Housing,137.21
2018-10-01,Mumbai,Housing,137.34
2018-11-01,Mumbai,Housing,138.5
2018-12-01,Mumbai,Housing,139.39
2019-01-01,Mumbai,Housing,140.2
2019-02-01,Mumbai,Housing,140.96
2019-03-01,Mumbai,Housing,141.68
2019-04-01,Mumbai,Housing,142.71
2019-05-01,Mumbai,Housing,143.76
2019-06-01,Mumbai,Housing,144.27
2019-07-01,Mumbai,Housing,145.43
2019-08-01,Mumbai,Housing,145.98
2019-09-01,Mumbai,Housing,146.73
2019-10-01,Mumbai,Housing,147.82
2019-11-01,Mumbai,Housing,148.57
2019-12-01,Mumbai,Housing,149.51
2020-01-01,Mumbai,Housing,150.39
2020-02-01,Mumbai,Housing,151.91
2020-03-01,Mumbai,Housing,152.94
2020-04-01,Mumbai,Housing,154.43
2020-05-01,Mumbai,Housing,155.89
2020-06-01,Mumbai,Housing,156.69
2020-07-01,Mumbai,Housing,157.97
2020-08-01,Mumbai,Housing,157.82
2020-09-01,Mumbai,Housing,158.04
2020-10-01,Mumbai,Housing,159.04
2020-11-01,Mumbai,Housing,159.82
2020-12-01,Mumbai,Housing,160.45
2021-01-01,Mumbai,Housing,162.01
2021-02-01,Mumbai,Housing,162.76
2021-03-01,Mumbai,Housing,164.19
2021-04-01,Mumbai,Housing,165.61
2021-05-01,Mumbai,Housing,167.24
2021-06-01,Mumbai,Housing,168.66
2021-07-01,Mumbai,Housing,169.16
2021-08-01,Mumbai,Housing,170.46
2021-09-01,Mumbai,Housing,171.51
2021-10-01,Mumbai,Housing,172.54
2021-11-01,Mumbai,Housing,173.96
2021-12-01,Mumbai,Housing,176.29
2022-01-01,Mumbai,Housing,178.79
2022-02-01,Mumbai,Housing,180.03
2022-03-01,Mumbai,Housing,181.56
2022-04-01,Mumbai,Housing,182.61
2022-05-01,Mumbai,Housing,184.27
2022-06-01,Mumbai,Housing,185.78
2022-07-01,Mumbai,Housing,187.01
2022-08-01,Mumbai,Housing,188.47
2022-09-01,Mumbai,Housing,189.96
2022-10-01,Mumbai,Housing,191.07
2022-11-01,Mumbai,Housing,191.97
2022-12-01,Mumbai,Housing,194.12
2023-01-01,Mumbai,Housing,195.71
2023-02-01,Mumbai,Housing,197.02
2023-03-01,Mumbai,Housing,198.64
2023-04-01,Mumbai,Housing,200.33
2023-05-01,Mumbai,Housing,202.71
2023-06-01,Mumbai,Housing,204.39
2023-07-01,Mumbai,Housing,206.25
2023-08-01,Mumbai,Housing,207.33
2023-09-01,Mumbai,Housing,208.31
2023-10-01,Mumbai,Housing,210.17
2023-11-01,Mumbai,Housing,211.64
2023-12-01,Mumbai,Housing,213.12
2024-01-01,Mumbai,Housing,213.9
2024-02-01,Mumbai,Housing,215.93
2024-03-01,Mumbai,Housing,216.21
2024-04-01,Mumbai,Housing,216.97
2024-05-01,Mumbai,Housing,217.81
2024-06-01,Mumbai,Housing,218.98
2024-07-01,Mumbai,Housing,220.09
2024-08-01,Mumbai,Housing,221.2
2024-09-01,Mumbai,Housing,222.23
2024-10-01,Mumbai,Housing,223.15
2024-11-01,Mumbai,Housing,224.84
2024-12-01,Mumbai,Housing,226.56
2025-01-01,Mumbai,Housing,227.36
2025-02-01,Mumbai,Housing,228.4
2025-03-01,Mumbai,Housing,229.55
2025-04-01,Mumbai,Housing,231.1
2025-05-01,Mumbai,Housing,233.23
2025-06-01,Mumbai,Housing,233.89
2025-07-01,Mumbai,Housing,234.91
2025-08-01,Mumbai,Housing,235.95
2025-09-01,Mumbai,Housing,237.55
2025-10-01,Mumbai,Housing,239.21
2025-11-01,Mumbai,Housing,241.05
2025-12-01,Mumbai,Housing,243.23
2015-01-01,Mumbai,Miscellaneous,100.0
2015-02-01,Mumbai,Miscellaneous,100.57
2015-03-01,Mumbai,Miscellaneous,100.78
2015-04-01,Mumbai,Miscellaneous,101.58
2015-05-01,Mumbai,Miscellaneous,101.97
2015-06-01,Mumbai,Miscellaneous,102.06
2015-07-01,Mumbai,Miscellaneous,102.87
2015-08-01,Mumbai,Miscellaneous,103.76
2015-09-01,Mumbai,Miscellaneous,104.67
2015-10-01,Mumbai,Miscellaneous,105.57
2015-11-01,Mumbai,Miscellaneous,106.39
2015-12-01,Mumbai,Miscellaneous,107.1
2016-01-01,Mumbai,Miscellaneous,107.21
2016-02-01,Mumbai,Miscellaneous,107.96
2016-03-01,Mumbai,Miscellaneous,108.94
2016-04-01,Mumbai,Miscellaneous,110.0
2016-05-01,Mumbai,Miscellaneous,110.36
2016-06-01,Mumbai,Miscellaneous,110.86
2016-07-01,Mumbai,Miscellaneous,110.91
2016-08-01,Mumbai,Miscellaneous,111.36
2016-09-01,Mumbai,Miscellaneous,111.53
2016-10-01,Mumbai,Miscellaneous,112.41
2016-11-01,Mumbai,Miscellaneous,113.25
2016-12-01,Mumbai,Miscellaneous,113.24
2017-01-01,Mumbai,Miscellaneous,113.86
2017-02-01,Mumbai,Miscellaneous,114.51
2017-03-01,Mumbai,Miscellaneous,115.22
2017-04-01,Mumbai,Miscellaneous,115.72
2017-05-01,Mumbai,Miscellaneous,116.0
2017-06-01,Mumbai,Miscellaneous,116.22
2017-07-01,Mumbai,Miscellaneous,116.89
2017-08-01,Mumbai,Miscellaneous,117.78
2017-09-01,Mumbai,Miscellaneous,118.52
2017-10-01,Mumbai,Miscellaneous,118.74
2017-11-01,Mumbai,Miscellaneous,119.3
2017-12-01,Mumbai,Miscellaneous,120.41
2018-01-01,Mumbai,Miscellaneous,120.91
2018-02-01,Mumbai,Miscellaneous,121.21
2018-03-01,Mumbai,Miscellaneous,121.74
2018-04-01,Mumbai,Miscellaneous,122.72
2018-05-01,Mumbai,Miscellaneous,123.24
2018-06-01,Mumbai,Miscellaneous,123.65
2018-07-01,Mumbai,Miscellaneous,124.4
2018-08-01,Mumbai,Miscellaneous,124.52
2018-09-01,Mumbai,Miscellaneous,124.29
2018-10-01,Mumbai,Miscellaneous,125.49
2018-11-01,Mumbai,Miscellaneous,126.89
2018-12-01,Mumbai,Miscellaneous,127.67
2019-01-01,Mumbai,Miscellaneous,128.63
2019-02-01,Mumbai,Miscellaneous,129.22
2019-03-01,Mumbai,Miscellaneous,129.46
2019-04-01,Mumbai,Miscellaneous,130.27
2019-05-01,Mumbai,Miscellaneous,130.89
2019-06-01,Mumbai,Miscellaneous,131.43
2019-07-01,Mumbai,Miscellaneous,131.51
2019-08-01,Mumbai,Miscellaneous,131.36
2019-09-01,Mumbai,Miscellaneous,131.57
2019-10-01,Mumbai,Miscellaneous,132.66
2019-11-01,Mumbai,Miscellaneous,134.18
2019-12-01,Mumbai,Miscellaneous,135.1
2020-01-01,Mumbai,Miscellaneous,135.13
2020-02-01,Mumbai,Miscellaneous,135.51
2020-03-01,Mumbai,Miscellaneous,136.0
2020-04-01,Mumbai,Miscellaneous,137.46
2020-05-01,Mumbai,Miscellaneous,137.04
2020-06-01,Mumbai,Miscellaneous,137.6
2020-07-01,Mumbai,Miscellaneous,137.68
2020-08-01,Mumbai,Miscellaneous,137.14
2020-09-01,Mumbai,Miscellaneous,138.17
2020-10-01,Mumbai,Miscellaneous,139.83
2020-11-01,Mumbai,Miscellaneous,139.97
2020-12-01,Mumbai,Miscellaneous,140.06
2021-01-01,Mumbai,Miscellaneous,140.51
2021-02-01,Mumbai,Miscellaneous,141.09
2021-03-01,Mumbai,Miscellaneous,141.66
2021-04-01,Mumbai,Miscellaneous,142.12
2021-05-01,Mumbai,Miscellaneous,143.21
2021-06-01,Mumbai,Miscellaneous,144.92
2021-07-01,Mumbai,Miscellaneous,145.55
2021-08-01,Mumbai,Miscellaneous,145.85
2021-09-01,Mumbai,Miscellaneous,145.79
2021-10-01,Mumbai,Miscellaneous,146.75
2021-11-01,Mumbai,Miscellaneous,147.98
2021-12-01,Mumbai,Miscellaneous,148.28
